# Los nombres reales de los mensajes, sacados de global-metadata.dat de 3.6.10.10.
#
# El ofuscador renombra las clases a tres letras pero deja estas cadenas en el fichero, en la
# region fieldAndParameterDefaultValueData. Estan huerfanas: NADIE las referencia (comprobado
# contra las tablas de valores por defecto: 3 coincidencias de 2.687, o sea ruido). Asi que no
# se puede saber por el cliente cual va con cual.
#
# Sirven igual: son la lista CERRADA de nombres validos de esta version. Bautizar un opcode deja
# de ser inventar y pasa a ser elegir de una lista de 513.
#
# nombre_corto\tnombre_completo
GameActionUpdateEffectTriggerCountEvent	Com.Ankama.Dofus.Server.Game.Protocol.Game.Action.GameActionUpdateEffectTriggerCountEvent
ColoredCell	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.ColoredCell
GameRolePlayShowActorsEvent	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.GameRolePlayShowActorsEvent
GuildHallAvailableThemesRefreshEvent	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.GuildHallAvailableThemesRefreshEvent
MapComplementaryHavenBagInformation	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.MapComplementaryHavenBagInformation
MapCurrentEvent	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.MapCurrentEvent
MapCurrentInstanceEvent	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.MapCurrentInstanceEvent
MapErrorNotFoundRequest	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.MapErrorNotFoundRequest
MapMovementConfirmRequest	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.MapMovementConfirmRequest
MapMovementConfirmResponse	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.MapMovementConfirmResponse
MapMovementEvent	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.MapMovementEvent
MapObstacle	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.MapObstacle
MapRunningFightStopListeningRequest	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.MapRunningFightStopListeningRequest
MyGuildHall	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.MyGuildHall
OtherGuildHall	Com.Ankama.Dofus.Server.Game.Protocol.Gamemap.OtherGuildHall
FreeBlacklistedPlayerResponse	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.FreeBlacklistedPlayerResponse
LobbyApplyAnswerResponse	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyApplyAnswerResponse
LobbyApplyReceivedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyApplyReceivedEvent
LobbyApplyResponse	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyApplyResponse
LobbyBlacklistFreeEvent	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyBlacklistFreeEvent
LobbyDeletionResponse	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyDeletionResponse
LobbyEditionRequest	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyEditionRequest
LobbyFilterCardRequest	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyFilterCardRequest
LobbyFilteredCardResponse	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyFilteredCardResponse
LobbyLeaveRequest	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyLeaveRequest
LobbyLeaveResponse	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyLeaveResponse
LobbyListRequest	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyListRequest
LobbyListResponse	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyListResponse
LobbyListenStopRequest	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyListenStopRequest
LobbyMemberKickResponse	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.LobbyMemberKickResponse
OwnedLobby	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.OwnedLobby
SubscribedLobby	Com.Ankama.Dofus.Server.Game.Protocol.Group.Search.SubscribedLobby
GuildApplicationDeletedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Application.GuildApplicationDeletedEvent
GuildApplicationListenRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Application.GuildApplicationListenRequest
GuildApplicationPlayerEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Application.GuildApplicationPlayerEvent
GuildApplicationUpdateRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Application.GuildApplicationUpdateRequest
GuildChestCurrentListenersEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Chest.GuildChestCurrentListenersEvent
GuildChestStructureStartListeningRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Chest.GuildChestStructureStartListeningRequest
GuildContributeResponse	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Contribution.GuildContributeResponse
BoostItem	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Hall.BoostItem
BoostState	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Hall.BoostState
GuildShopOpenResponse	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Hall.GuildShopOpenResponse
GuildHousesEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.House.GuildHousesEvent
GuildCardErrorEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Information.GuildCardErrorEvent
GuildCreationStartedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Information.GuildCreationStartedEvent
GuildInformationRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Information.GuildInformationRequest
GuildInvitedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Information.GuildInvitedEvent
GuildJoinAutomaticallyRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Information.GuildJoinAutomaticallyRequest
GuildListenRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Information.GuildListenRequest
GuildModificationResultEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Information.GuildModificationResultEvent
GuildModificationValidRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Information.GuildModificationValidRequest
GuildMotdEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Information.GuildMotdEvent
GuildNoteUpdateRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Information.GuildNoteUpdateRequest
GuildSummaryEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Information.GuildSummaryEvent
GuildSummaryRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Information.GuildSummaryRequest
GuildMemberUpdateEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Member.GuildMemberUpdateEvent
GuildMissionConfigurationResponse	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.Configuration.GuildMissionConfigurationResponse
GuildMissionConfigurationUpdateRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.Configuration.GuildMissionConfigurationUpdateRequest
GuildMissionConfigurationUpdateResponse	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.Configuration.GuildMissionConfigurationUpdateResponse
GuildMission	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.GuildMission
GuildMissionGeneratePoolRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.GuildMissionGeneratePoolRequest
GuildMissionGeneratePoolResponse	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.GuildMissionGeneratePoolResponse
GuildMissionPool	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.GuildMissionPool
GuildMissionPoolResponse	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.GuildMissionPoolResponse
GuildMissionRerollRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.GuildMissionRerollRequest
GuildMissionRerollResponse	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.GuildMissionRerollResponse
GuildMissionSubscribeUpdateResponse	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.GuildMissionSubscribeUpdateResponse
GuildMissionUpdatePoolEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.GuildMissionUpdatePoolEvent
GuildMissionViewStartListeningRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.View.GuildMissionViewStartListeningRequest
GuildUpdateNextWeeklyResponse	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.Weekly.GuildUpdateNextWeeklyResponse
GuildWeeklyResponse	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.Weekly.GuildWeeklyResponse
GuildWeeklyRewardsAvailableEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Mission.Weekly.GuildWeeklyRewardsAvailableEvent
GuildRankRemoveRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Rank.GuildRankRemoveRequest
GuildRanksRequest	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Rank.GuildRanksRequest
GuildRecruitmentEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Recruitment.GuildRecruitmentEvent
GuildRecruitmentInvalidateEvent	Com.Ankama.Dofus.Server.Game.Protocol.Guild.Recruitment.GuildRecruitmentInvalidateEvent
HavenBagDailyLotteryEvent	Com.Ankama.Dofus.Server.Game.Protocol.Haven.Bag.HavenBagDailyLotteryEvent
HavenBagFurnitureOpenRequest	Com.Ankama.Dofus.Server.Game.Protocol.Haven.Bag.HavenBagFurnitureOpenRequest
HavenBagRoomUpdateEvent	Com.Ankama.Dofus.Server.Game.Protocol.Haven.Bag.HavenBagRoomUpdateEvent
HouseGuildRightsViewRequest	Com.Ankama.Dofus.Server.Game.Protocol.House.HouseGuildRightsViewRequest
HouseSellingUpdateEvent	Com.Ankama.Dofus.Server.Game.Protocol.House.HouseSellingUpdateEvent
HousesToSellEvent	Com.Ankama.Dofus.Server.Game.Protocol.House.HousesToSellEvent
Bundle	Com.Ankama.Dofus.Server.Game.Protocol.Infinite.Dream.Bundle
CharacterInformation	Com.Ankama.Dofus.Server.Game.Protocol.Infinite.Dream.CharacterInformation
InfiniteDreamBuyRequest	Com.Ankama.Dofus.Server.Game.Protocol.Infinite.Dream.InfiniteDreamBuyRequest
InfiniteDreamBuyResponse	Com.Ankama.Dofus.Server.Game.Protocol.Infinite.Dream.InfiniteDreamBuyResponse
InfiniteDreamDropTableRequest	Com.Ankama.Dofus.Server.Game.Protocol.Infinite.Dream.InfiniteDreamDropTableRequest
InfiniteDreamDropTableResponse	Com.Ankama.Dofus.Server.Game.Protocol.Infinite.Dream.InfiniteDreamDropTableResponse
InfiniteDreamEndEvent	Com.Ankama.Dofus.Server.Game.Protocol.Infinite.Dream.InfiniteDreamEndEvent
InfiniteDreamEnterRequest	Com.Ankama.Dofus.Server.Game.Protocol.Infinite.Dream.InfiniteDreamEnterRequest
InfiniteDreamEnterResponse	Com.Ankama.Dofus.Server.Game.Protocol.Infinite.Dream.InfiniteDreamEnterResponse
InfiniteDreamInformationEvent	Com.Ankama.Dofus.Server.Game.Protocol.Infinite.Dream.InfiniteDreamInformationEvent
InfiniteDreamOpenHUBEvent	Com.Ankama.Dofus.Server.Game.Protocol.Infinite.Dream.InfiniteDreamOpenHUBEvent
InfiniteDreamVisibleMap	Com.Ankama.Dofus.Server.Game.Protocol.Infinite.Dream.InfiniteDreamVisibleMap
InteractiveElementUpdatedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Interactive.Element.InteractiveElementUpdatedEvent
InteractiveUseEndedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Interactive.Element.InteractiveUseEndedEvent
InventoryContentEvent	Com.Ankama.Dofus.Server.Game.Protocol.Inventory.InventoryContentEvent
ObjectAveragePricesEvent	Com.Ankama.Dofus.Server.Game.Protocol.Inventory.ObjectAveragePricesEvent
ObjectAveragePricesHistoryEvent	Com.Ankama.Dofus.Server.Game.Protocol.Inventory.ObjectAveragePricesHistoryEvent
ObjectAveragePricesHistoryRequest	Com.Ankama.Dofus.Server.Game.Protocol.Inventory.ObjectAveragePricesHistoryRequest
ObjectFavoriteRequest	Com.Ankama.Dofus.Server.Game.Protocol.Inventory.ObjectFavoriteRequest
ObjectModifiedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Inventory.ObjectModifiedEvent
ObjectUseRequest	Com.Ankama.Dofus.Server.Game.Protocol.Inventory.ObjectUseRequest
ObjectsQuantityEvent	Com.Ankama.Dofus.Server.Game.Protocol.Inventory.ObjectsQuantityEvent
ShortcutBarAddRequest	Com.Ankama.Dofus.Server.Game.Protocol.Inventory.ShortcutBarAddRequest
ShortcutBarReplacedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Inventory.ShortcutBarReplacedEvent
StorageKamasUpdateEvent	Com.Ankama.Dofus.Server.Game.Protocol.Inventory.StorageKamasUpdateEvent
StorageObjectsRemovedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Inventory.StorageObjectsRemovedEvent
JobBookSubscriptionEvent	Com.Ankama.Dofus.Server.Game.Protocol.Job.JobBookSubscriptionEvent
JobCrafterDirectoryJobInformation	Com.Ankama.Dofus.Server.Game.Protocol.Job.JobCrafterDirectoryJobInformation
JobCrafterDirectoryRemoveEvent	Com.Ankama.Dofus.Server.Game.Protocol.Job.JobCrafterDirectoryRemoveEvent
JobCrafterDirectorySettingsEvent	Com.Ankama.Dofus.Server.Game.Protocol.Job.JobCrafterDirectorySettingsEvent
JobDescription	Com.Ankama.Dofus.Server.Game.Protocol.Job.JobDescription
JobLevelUpEvent	Com.Ankama.Dofus.Server.Game.Protocol.Job.JobLevelUpEvent
JobMultiCraftStateEvent	Com.Ankama.Dofus.Server.Game.Protocol.Job.JobMultiCraftStateEvent
LadderAchievementCurrentRequest	Com.Ankama.Dofus.Server.Game.Protocol.Ladder.Achievement.LadderAchievementCurrentRequest
LadderDreamCurrentRequest	Com.Ankama.Dofus.Server.Game.Protocol.Ladder.Dream.LadderDreamCurrentRequest
LadderExperienceSearchResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ladder.Experience.LadderExperienceSearchResponse
PopupScoreConfirmEvent	Com.Ankama.Dofus.Server.Game.Protocol.Ladder.PopupScoreConfirmEvent
PopupWarningCloseRequest	Com.Ankama.Dofus.Server.Game.Protocol.Moderation.PopupWarningCloseRequest
NpcDialogCreationEvent	Com.Ankama.Dofus.Server.Game.Protocol.Npc.NpcDialogCreationEvent
NpcDialogQuestionEvent	Com.Ankama.Dofus.Server.Game.Protocol.Npc.NpcDialogQuestionEvent
NpcDialogReplyRequest	Com.Ankama.Dofus.Server.Game.Protocol.Npc.NpcDialogReplyRequest
NpcGenericActionFailureEvent	Com.Ankama.Dofus.Server.Game.Protocol.Npc.NpcGenericActionFailureEvent
NpcsMapQuestStatusUpdateEvent	Com.Ankama.Dofus.Server.Game.Protocol.Npc.NpcsMapQuestStatusUpdateEvent
AutoFollowActivationResponse	Com.Ankama.Dofus.Server.Game.Protocol.Party.AutoFollowActivationResponse
AutoFollowDeactivationResponse	Com.Ankama.Dofus.Server.Game.Protocol.Party.AutoFollowDeactivationResponse
FightAutoJoinActivationRequest	Com.Ankama.Dofus.Server.Game.Protocol.Party.FightAutoJoinActivationRequest
FightAutoJoinActivationResponse	Com.Ankama.Dofus.Server.Game.Protocol.Party.FightAutoJoinActivationResponse
FightAutoJoinDeactivatedResponse	Com.Ankama.Dofus.Server.Game.Protocol.Party.FightAutoJoinDeactivatedResponse
FightAutoJoinDeactivationRequest	Com.Ankama.Dofus.Server.Game.Protocol.Party.FightAutoJoinDeactivationRequest
FightAutoReadyActivationRequest	Com.Ankama.Dofus.Server.Game.Protocol.Party.FightAutoReadyActivationRequest
FightAutoReadyActivationResponse	Com.Ankama.Dofus.Server.Game.Protocol.Party.FightAutoReadyActivationResponse
FightAutoReadyDeactivationResponse	Com.Ankama.Dofus.Server.Game.Protocol.Party.FightAutoReadyDeactivationResponse
PartyAbdicateThroneRequest	Com.Ankama.Dofus.Server.Game.Protocol.Party.PartyAbdicateThroneRequest
PartyDeletedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Party.PartyDeletedEvent
PartyInvitationDetailsRequest	Com.Ankama.Dofus.Server.Game.Protocol.Party.PartyInvitationDetailsRequest
PartyInvitationRefuseRequest	Com.Ankama.Dofus.Server.Game.Protocol.Party.PartyInvitationRefuseRequest
PartyJoinErrorEvent	Com.Ankama.Dofus.Server.Game.Protocol.Party.PartyJoinErrorEvent
PartyJoinEvent	Com.Ankama.Dofus.Server.Game.Protocol.Party.PartyJoinEvent
PartyKickEndedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Party.PartyKickEndedEvent
PartyNameSetErrorEvent	Com.Ankama.Dofus.Server.Game.Protocol.Party.PartyNameSetErrorEvent
PartyNewMemberEvent	Com.Ankama.Dofus.Server.Game.Protocol.Party.PartyNewMemberEvent
PartyPledgeLoyaltyRequest	Com.Ankama.Dofus.Server.Game.Protocol.Party.PartyPledgeLoyaltyRequest
CellPingEvent	Com.Ankama.Dofus.Server.Game.Protocol.Ping.CellPingEvent
FightPingCellRemoveRequest	Com.Ankama.Dofus.Server.Game.Protocol.Ping.FightPingCellRemoveRequest
FightPingsEvent	Com.Ankama.Dofus.Server.Game.Protocol.Ping.FightPingsEvent
CharacterPresetCreateResponse	Com.Ankama.Dofus.Server.Game.Protocol.Preset.CharacterPresetCreateResponse
CharacterPresetInfoResponse	Com.Ankama.Dofus.Server.Game.Protocol.Preset.CharacterPresetInfoResponse
CharacterPresetSetResponse	Com.Ankama.Dofus.Server.Game.Protocol.Preset.CharacterPresetSetResponse
ForgettableSpellPresetCreateResponse	Com.Ankama.Dofus.Server.Game.Protocol.Preset.ForgettableSpellPresetCreateResponse
ForgettableSpellPresetResetRequest	Com.Ankama.Dofus.Server.Game.Protocol.Preset.ForgettableSpellPresetResetRequest
ForgettableSpellPresetResetResponse	Com.Ankama.Dofus.Server.Game.Protocol.Preset.ForgettableSpellPresetResetResponse
ForgettableSpellPresetSetRequest	Com.Ankama.Dofus.Server.Game.Protocol.Preset.ForgettableSpellPresetSetRequest
PresetEquipmentUpdateRequest	Com.Ankama.Dofus.Server.Game.Protocol.Preset.PresetEquipmentUpdateRequest
PresetEquipmentUpdateResponse	Com.Ankama.Dofus.Server.Game.Protocol.Preset.PresetEquipmentUpdateResponse
PresetLook	Com.Ankama.Dofus.Server.Game.Protocol.Preset.PresetLook
PresetOrigin	Com.Ankama.Dofus.Server.Game.Protocol.Preset.PresetOrigin
PresetRenameRequest	Com.Ankama.Dofus.Server.Game.Protocol.Preset.PresetRenameRequest
PresetRenameResponse	Com.Ankama.Dofus.Server.Game.Protocol.Preset.PresetRenameResponse
PresetSetFavoriteResponse	Com.Ankama.Dofus.Server.Game.Protocol.Preset.PresetSetFavoriteResponse
PresetSpellUpdateRequest	Com.Ankama.Dofus.Server.Game.Protocol.Preset.PresetSpellUpdateRequest
PresetStatUpdateResponse	Com.Ankama.Dofus.Server.Game.Protocol.Preset.PresetStatUpdateResponse
PresetSymbolUpdateResponse	Com.Ankama.Dofus.Server.Game.Protocol.Preset.PresetSymbolUpdateResponse
PresetUseResponse	Com.Ankama.Dofus.Server.Game.Protocol.Preset.PresetUseResponse
PrismAttackResultEvent	Com.Ankama.Dofus.Server.Game.Protocol.Prism.PrismAttackResultEvent
PrismTeleportationRequest	Com.Ankama.Dofus.Server.Game.Protocol.Prism.PrismTeleportationRequest
QuestActive	Com.Ankama.Dofus.Server.Game.Protocol.Quest.QuestActive
QuestStepInformationRequest	Com.Ankama.Dofus.Server.Game.Protocol.Quest.QuestStepInformationRequest
QuestStepValidatedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Quest.QuestStepValidatedEvent
QuestsEvent	Com.Ankama.Dofus.Server.Game.Protocol.Quest.QuestsEvent
GuildRaidShowResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.GuildRaidShowResponse
OptionalPlayerInformation	Com.Ankama.Dofus.Server.Game.Protocol.Raid.OptionalPlayerInformation
PlayerRaidShowAndListenResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.PlayerRaidShowAndListenResponse
RaidClaimRewardResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidClaimRewardResponse
RaidInvitationAnswerResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidInvitationAnswerResponse
RaidInvitationEvent	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidInvitationEvent
RaidInvitationResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidInvitationResponse
RaidJoinResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidJoinResponse
RaidLeaveRequest	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidLeaveRequest
RaidLeaveResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidLeaveResponse
RaidMoveGroupResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidMoveGroupResponse
RaidNote	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidNote
RaidParticipant	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidParticipant
RaidPendingRewardEvent	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidPendingRewardEvent
RaidPurchaseResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidPurchaseResponse
RaidPurchasedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidPurchasedEvent
RaidRemoveParticipantResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidRemoveParticipantResponse
RaidRemovePlayerFromBlockListResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidRemovePlayerFromBlockListResponse
RaidStartAnswerResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidStartAnswerResponse
RaidStartCanceledEvent	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidStartCanceledEvent
RaidStartRequest	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidStartRequest
RaidStartResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidStartResponse
RaidUpdateCaptainResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidUpdateCaptainResponse
RaidUpdateDescriptionResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RaidUpdateDescriptionResponse
RunningRaid	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RunningRaid
RunningRaidFinishResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RunningRaidFinishResponse
RunningRaidFinishedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RunningRaidFinishedEvent
RunningRaidLeaveRequest	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RunningRaidLeaveRequest
RunningRaidLeaveResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RunningRaidLeaveResponse
RunningRaidParticipantStateUpdatedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RunningRaidParticipantStateUpdatedEvent
RunningRaidRestartRequest	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RunningRaidRestartRequest
RunningRaidRestartResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RunningRaidRestartResponse
RunningRaidRestartedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RunningRaidRestartedEvent
RunningRaidState	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RunningRaidState
RunningRaidUpdateCaptainResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RunningRaidUpdateCaptainResponse
RunningRaidUpdatedEvent	Com.Ankama.Dofus.Server.Game.Protocol.Raid.RunningRaidUpdatedEvent
ShowAndListenRaidLadderResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.ShowAndListenRaidLadderResponse
ShowAndListenRunningRaidResponse	Com.Ankama.Dofus.Server.Game.Protocol.Raid.ShowAndListenRunningRaidResponse
StopListeningRunningRaidRequest	Com.Ankama.Dofus.Server.Game.Protocol.Raid.StopListeningRunningRaidRequest
ReportRequest	Com.Ankama.Dofus.Server.Game.Protocol.Report.ReportRequest
ReportResponse	Com.Ankama.Dofus.Server.Game.Protocol.Report.ReportResponse
ActivatePaddockGaugeResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.ActivatePaddockGaugeResponse
AddRidesFromItemRequest	Com.Ankama.Dofus.Server.Game.Protocol.Ride.AddRidesFromItemRequest
AddRidesFromItemResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.AddRidesFromItemResponse
ApplyPaddockGaugeBoostResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.ApplyPaddockGaugeBoostResponse
BreedRideRequest	Com.Ankama.Dofus.Server.Game.Protocol.Ride.BreedRideRequest
BreedRideResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.BreedRideResponse
BreedRideSimulationResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.BreedRideSimulationResponse
CloneRidesResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.CloneRidesResponse
DeactivatePaddockGaugeResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.DeactivatePaddockGaugeResponse
ExtractRidesResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.ExtractRidesResponse
GetRidesAsItemResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.GetRidesAsItemResponse
GetStableRidesResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.GetStableRidesResponse
MoveRidesRequest	Com.Ankama.Dofus.Server.Game.Protocol.Ride.MoveRidesRequest
MoveRidesResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.MoveRidesResponse
PaddockAccessibilityRequest	Com.Ankama.Dofus.Server.Game.Protocol.Ride.PaddockAccessibilityRequest
PaddockAccessibilityUpdateEvent	Com.Ankama.Dofus.Server.Game.Protocol.Ride.PaddockAccessibilityUpdateEvent
PaddockOpenRequest	Com.Ankama.Dofus.Server.Game.Protocol.Ride.PaddockOpenRequest
PaddockOpenResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.PaddockOpenResponse
Ride	Com.Ankama.Dofus.Server.Game.Protocol.Ride.Ride
RideRefreshEvent	Com.Ankama.Dofus.Server.Game.Protocol.Ride.RideRefreshEvent
RideRenameResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.RideRenameResponse
SimulatePaddockGaugeBoostRequest	Com.Ankama.Dofus.Server.Game.Protocol.Ride.SimulatePaddockGaugeBoostRequest
SimulatePaddockGaugeBoostResponse	Com.Ankama.Dofus.Server.Game.Protocol.Ride.SimulatePaddockGaugeBoostResponse
MonsterAngryAtPlayerEvent	Com.Ankama.Dofus.Server.Game.Protocol.Roleplay.MonsterAngryAtPlayerEvent
ShowChallengeEvent	Com.Ankama.Dofus.Server.Game.Protocol.Roleplay.ShowChallengeEvent
MoodUpdateEvent	Com.Ankama.Dofus.Server.Game.Protocol.Social.MoodUpdateEvent
PlayersMapAttackableStatusUpdateEvent	Com.Ankama.Dofus.Server.Game.Protocol.Social.PlayersMapAttackableStatusUpdateEvent
SetMoodEvent	Com.Ankama.Dofus.Server.Game.Protocol.Social.SetMoodEvent
SetMoodRequest	Com.Ankama.Dofus.Server.Game.Protocol.Social.SetMoodRequest
SpouseInformationEvent	Com.Ankama.Dofus.Server.Game.Protocol.Social.SpouseInformationEvent
ForgettableSpellActionRequest	Com.Ankama.Dofus.Server.Game.Protocol.Spell.ForgettableSpellActionRequest
ForgettableSpellDeletionEvent	Com.Ankama.Dofus.Server.Game.Protocol.Spell.ForgettableSpellDeletionEvent
ForgettableSpellsEvent	Com.Ankama.Dofus.Server.Game.Protocol.Spell.ForgettableSpellsEvent
RemoveSpellModifierEvent	Com.Ankama.Dofus.Server.Game.Protocol.Spell.RemoveSpellModifierEvent
